tr,trp1,trp2,trp3,sigma,pi1,pi2,pi3,phi
-0.58103,-7.96915e-05,4.89155e-05,-3.35384e-05,2.58211,0.000415736,-0.000234697,0.000209667,2.58211
-0.570694,-8.5824e-05,4.79857e-05,-3.60488e-05,2.5821,0.000413278,-0.000232747,0.000206468,2.5821
-0.573051,-8.35258e-05,4.71569e-05,-4.30594e-05,2.582,0.00040967,-0.000230834,0.000205055,2.582
-0.579585,-7.94973e-05,4.68024e-05,-4.17778e-05,2.58209,0.000406779,-0.000228785,0.000202831,2.58209
-0.576058,-7.96472e-05,4.57595e-05,-3.37978e-05,2.58185,0.000402848,-0.000226797,0.000199883,2.58185
-0.561347,-8.2087e-05,4.61054e-05,-4.57062e-05,2.58195,0.000399676,-0.000224891,0.000197811,2.58195
-0.570281,-8.03448e-05,4.60521e-05,-4.99226e-05,2.58219,0.000395971,-0.000222901,0.000197585,2.58219
-0.566042,-6.76956e-05,4.52526e-05,-3.23507e-05,2.58188,0.000392344,-0.000220906,0.00019607,2.58188
-0.571709,-8.63359e-05,4.4834e-05,-4.41948e-05,2.58237,0.000390311,-0.000218985,0.000195551,2.58237
-0.575454,-7.80823e-05,4.53149e-05,-2.89904e-05,2.58218,0.00038666,-0.000217148,0.000193877,2.58218
-0.570351,-6.62685e-05,4.40356e-05,-6.07457e-05,2.58219,0.000382099,-0.00021519,0.000192492,2.58219
-0.581938,-8.10322e-05,4.41056e-05,-3.14033e-05,2.58215,0.000378946,-0.000213315,0.000189395,2.58215
-0.572919,-8.05137e-05,4.31617e-05,-4.91575e-05,2.58185,0.000373897,-0.000211365,0.000188456,2.58185
-0.566327,-7.37645e-05,4.21778e-05,-3.55733e-05,2.58217,0.000370087,-0.000209476,0.000186959,2.58217
-0.572392,-7.27905e-05,4.24812e-05,-5.03408e-05,2.58206,0.000365918,-0.000207644,0.000185923,2.58206
-0.580206,-8.78602e-05,4.22876e-05,-3.17445e-05,2.58245,0.000362492,-0.000205773,0.000185073,2.58245
-0.574952,-7.26611e-05,4.25641e-05,-3.86974e-05,2.58231,0.000360755,-0.000203991,0.000184425,2.58231
-0.577614,-7.71807e-05,4.10907e-05,-3.94946e-05,2.58183,0.00035781,-0.000202317,0.000183237,2.58183
-0.582961,-7.77247e-05,4.16834e-05,-3.25741e-05,2.58214,0.000354009,-0.000200609,0.000180699,2.58214
-0.581628,-7.7318e-05,4.09462e-05,-2.58328e-05,2.58178,0.000351301,-0.000198896,0.000178332,2.58178
-0.578,-8.44167e-05,4.12272e-05,-3.76253e-05,2.58209,0.000347728,-0.000197254,0.000176792,2.58209
-0.572309,-6.93454e-05,3.94089e-05,-3.58788e-05,2.5821,0.000345409,-0.00019556,0.000175442,2.5821
-0.568709,-7.1296e-05,3.95885e-05,-4.05535e-05,2.58187,0.000343157,-0.000193877,0.000172714,2.58187
-0.572378,-7.8979e-05,3.90075e-05,-3.90897e-05,2.58178,0.000339416,-0.000192247,0.00017102,2.58178
-0.576615,-6.80937e-05,3.97476e-05,-3.36939e-05,2.58234,0.000337144,-0.000190588,0.00017004,2.58234
-0.566374,-7.23363e-05,3.85242e-05,-4.63574e-05,2.58212,0.000333239,-0.000188888,0.00016872,2.58212
-0.579192,-6.63658e-05,3.86242e-05,-4.82836e-05,2.58215,0.000331028,-0.000187226,0.00016646,2.58215
-0.574667,-6.73913e-05,3.79375e-05,-3.45788e-05,2.58228,0.000327179,-0.000185576,0.000164341,2.58228
-0.571761,-6.73828e-05,3.76211e-05,-4.37392e-05,2.58214,0.000323198,-0.000183994,0.000163024,2.58214
-0.579397,-7.46172e-05,3.80929e-05,-3.68e-05,2.58224,0.000320541,-0.000182436,0.000160913,2.58224
-0.57201,-7.36981e-05,3.70614e-05,-2.4268e-05,2.582,0.000316454,-0.000180841,0.000160272,2.582
-0.575686,-6.30477e-05,3.66141e-05,-4.28746e-05,2.58221,0.000313211,-0.000179196,0.000157994,2.58221
-0.572472,-6.00054e-05,3.68438e-05,-4.61847e-05,2.58206,0.000310215,-0.000177712,0.000156497,2.58206
-0.577242,-6.89921e-05,3.66348e-05,-4.79915e-05,2.58205,0.000308484,-0.000176214,0.000155551,2.58205
-0.571546,-6.40046e-05,3.61655e-05,-3.73375e-05,2.58176,0.000305415,-0.000174666,0.000153743,2.58176
-0.57013,-5.09673e-05,3.61454e-05,-2.72288e-05,2.58199,0.00030243,-0.000173247,0.000151165,2.58199
-0.577911,-6.94249e-05,3.5414e-05,-3.1462e-05,2.58193,0.000298621,-0.000171736,0.000149774,2.58193
-0.581525,-5.40299e-05,3.54641e-05,-3.29705e-05,2.58228,0.000295532,-0.000170298,0.000148883,2.58228
-0.581643,-6.17025e-05,3.51685e-05,-2.73488e-05,2.58219,0.000293475,-0.000168801,0.000147604,2.58219
-0.58052,-7.63768e-05,3.45988e-05,-3.19008e-05,2.58199,0.00029115,-0.000167401,0.000145784,2.58199
-0.582006,-5.64263e-05,3.42817e-05,-4.01899e-05,2.58217,0.000287905,-0.000165979,0.000145104,2.58217
-0.575354,-6.03831e-05,3.35596e-05,-2.86767e-05,2.58221,0.000285998,-0.000164544,0.00014267,2.58221
-0.579245,-6.13417e-05,3.38221e-05,-2.95833e-05,2.58192,0.000283423,-0.00016312,0.000140585,2.58192
-0.576148,-4.68085e-05,3.36201e-05,-3.6119e-05,2.58179,0.000281337,-0.000161697,0.000140553,2.58179
-0.568133,-7.0777e-05,3.25591e-05,-3.66792e-05,2.58193,0.000279334,-0.000160241,0.000138386,2.58193
-0.578016,-5.03081e-05,3.25591e-05,-3.18167e-05,2.58208,0.000276093,-0.000158826,0.000137916,2.58208
-0.576477,-5.62642e-05,3.21294e-05,-2.46574e-05,2.58207,0.000274618,-0.000157404,0.000135861,2.58207
-0.571493,-5.33454e-05,3.23883e-05,-2.25987e-05,2.58218,0.000272558,-0.000156009,0.000135246,2.58218
-0.571764,-5.55106e-05,3.18712e-05,-2.1681e-05,2.58166,0.000269208,-0.000154659,0.000133573,2.58166
-0.584473,-6.59252e-05,3.19172e-05,-1.76552e-05,2.58212,0.000267103,-0.000153239,0.000131066,2.58212
-0.576493,-6.17949e-05,3.14393e-05,-1.50444e-05,2.58203,0.000264344,-0.000151842,0.000129466,2.58203
-0.577545,-5.94134e-05,3.0846e-05,-3.011e-05,2.58191,0.000263189,-0.000150524,0.000127552,2.58191
-0.580433,-4.35278e-05,3.0447e-05,-2.31432e-05,2.58244,0.000261052,-0.00014923,0.000125425,2.58244
-0.576633,-4.66269e-05,3.03665e-05,-2.03481e-05,2.58237,0.00025862,-0.00014794,0.000123139,2.58237
-0.586449,-5.99101e-05,3.04191e-05,-3.0512e-05,2.58245,0.000256045,-0.000146627,0.000122122,2.58245
-0.578072,-5.06664e-05,2.9447e-05,-3.61037e-05,2.58215,0.000254294,-0.0001453,0.000121855,2.58215
-0.577071,-4.9056e-05,2.95753e-05,-1.36446e-05,2.58237,0.000252492,-0.000144053,0.000121447,2.58237
-0.581839,-5.34959e-05,2.93109e-05,-2.85602e-05,2.58214,0.000250254,-0.000142751,0.000120567,2.58214
-0.579134,-6.16438e-05,2.92466e-05,-2.69722e-05,2.58203,0.000248365,-0.000141532,0.000120247,2.58203
-0.582538,-5.12275e-05,2.90251e-05,-2.00392e-05,2.58216,0.000246351,-0.000140304,0.00012028,2.58216
-0.570585,-3.64447e-05,2.86106e-05,-3.1287e-05,2.5821,0.000243372,-0.000139083,0.000119159,2.5821
-0.58294,-4.96456e-05,2.87083e-05,-2.49713e-05,2.58207,0.000241138,-0.000137904,0.000118625,2.58207
-0.577002,-3.7166e-05,2.81605e-05,-2.20355e-05,2.58195,0.000237783,-0.00013674,0.000117934,2.58195
-0.56771,-4.83414e-05,2.77225e-05,-2.6496e-05,2.58206,0.000236427,-0.000135542,0.000116701,2.58206
-0.58274,-5.25887e-05,2.74884e-05,-2.27507e-05,2.58191,0.000235069,-0.000134375,0.000115755,2.58191
-0.573507,-4.79646e-05,2.73104e-05,-2.24314e-05,2.5822,0.000232639,-0.000133174,0.000114675,2.5822
-0.579832,-4.81059e-05,2.72206e-05,-1.33009e-05,2.58231,0.000230821,-0.000132052,0.000113044,2.58231
-0.581687,-3.66191e-05,2.70158e-05,-3.13889e-05,2.58206,0.000229277,-0.0001309,0.000112602,2.58206
-0.58332,-5.32348e-05,2.69006e-05,-1.64668e-05,2.58197,0.000227935,-0.000129815,0.000111505,2.58197
-0.581173,-5.14783e-05,2.64617e-05,-1.52057e-05,2.58207,0.000226392,-0.000128708,0.000111934,2.58207
-0.571082,-4.31923e-05,2.61684e-05,-2.32194e-05,2.58182,0.00022389,-0.000127569,0.000110514,2.58182
-0.583857,-4.96287e-05,2.63312e-05,-2.66994e-05,2.58193,0.000221297,-0.000126435,0.000110048,2.58193
-0.583469,-4.24414e-05,2.62873e-05,-2.65665e-05,2.58235,0.000219391,-0.000125302,0.000108991,2.58235
-0.575494,-3.99668e-05,2.56318e-05,-1.56462e-05,2.58231,0.000217879,-0.000124138,0.000108207,2.58231
-0.569572,-4.42437e-05,2.52817e-05,-2.86843e-05,2.58233,0.000216829,-0.000123064,0.000107415,2.58233
-0.572248,-3.97134e-05,2.51167e-05,-1.29653e-05,2.582,0.000214465,-0.000121981,0.000106355,2.582
-0.576983,-5.08864e-05,2.52564e-05,-1.74535e-05,2.58215,0.00021261,-0.000120905,0.000104952,2.58215
-0.570615,-4.55213e-05,2.45929e-05,-4.18524e-05,2.58145,0.000210876,-0.000119855,0.00010541,2.58145
-0.591228,-5.94279e-05,2.48111e-05,-1.29526e-05,2.58256,0.00021043,-0.00011884,0.000103232,2.58256
-0.576908,-5.20747e-05,2.41191e-05,-1.6992e-05,2.58216,0.000209704,-0.000117769,0.000102467,2.58216
-0.577806,-4.28318e-05,2.42024e-05,-2.99367e-05,2.5821,0.000207234,-0.000116781,0.000102539,2.5821
-0.578858,-3.94019e-05,2.37686e-05,-2.2185e-05,2.58187,0.000205805,-0.000115821,0.000101409,2.58187
-0.57648,-5.09982e-05,2.33934e-05,-4.19636e-06,2.58206,0.00020429,-0.00011484,9.95919e-05,2.58206
-0.582824,-5.10262e-05,2.34555e-05,-3.05983e-05,2.58236,0.00020341,-0.000113905,9.79312e-05,2.58236
-0.573101,-3.69201e-05,2.29872e-05,-6.70227e-06,2.5818,0.000200787,-0.000112836,9.62083e-05,2.5818
-0.579957,-4.7326e-05,2.26859e-05,-1.89478e-05,2.58192,0.000197586,-0.000111876,9.62192e-05,2.58192
-0.568956,-2.96262e-05,2.27526e-05,-2.19486e-05,2.58226,0.000195635,-0.000110892,9.41048e-05,2.58226
-0.580562,-4.70015e-05,2.25548e-05,-2.20373e-05,2.58227,0.000193446,-0.000109894,9.31532e-05,2.58227
-0.574722,-4.6657e-05,2.22807e-05,-1.54064e-05,2.58207,0.000191602,-0.000108945,9.18208e-05,2.58207
-0.576844,-5.58167e-05,2.20479e-05,-3.14733e-05,2.58217,0.000191665,-0.000107971,9.08062e-05,2.58217
-0.571588,-4.46093e-05,2.2083e-05,-1.87829e-05,2.58197,0.000190094,-0.000107012,9.06551e-05,2.58197
-0.572566,-4.22307e-05,2.18072e-05,-6.219e-06,2.58204,0.000189114,-0.000106068,9.02223e-05,2.58204
-0.576168,-3.85693e-05,2.17537e-05,-2.51869e-05,2.58219,0.000185739,-0.000105143,9.03372e-05,2.58219
-0.569335,-3.06424e-05,2.10098e-05,-1.83966e-05,2.58182,0.000185249,-0.000104257,8.95415e-05,2.58182
-0.58603,-4.02715e-05,2.14359e-05,-1.86394e-05,2.58227,0.000183142,-0.000103365,8.84158e-05,2.58227
-0.580698,-3.16833e-05,2.09271e-05,-7.35791e-06,2.58209,0.000180494,-0.000102448,8.87757e-05,2.58209
-0.569929,-3.86858e-05,2.09402e-05,-2.06745e-05,2.58234,0.000177929,-0.00010157,8.81458e-05,2.58234
-0.578342,-5.03853e-05,2.09113e-05,-1.06938e-05,2.5824,0.000175501,-0.000100671,8.83621e-05,2.5824
-0.587543,-3.79445e-05,2.08812e-05,-1.93076e-06,2.58232,0.000172253,-9.97734e-05,8.7466e-05,2.58232
-0.568453,-4.40731e-05,2.01448e-05,-1.23441e-05,2.58183,0.000171296,-9.89201e-05,8.71886e-05,2.58183
-0.575332,-3.46547e-05,2.00405e-05,-1.27558e-05,2.58193,0.000169863,-9.80637e-05,8.73462e-05,2.58193
-0.575143,-2.17176e-05,1.96789e-05,-2.01693e-05,2.58219,0.000166381,-9.71895e-05,8.71854e-05,2.58219
-0.57198,-3.17548e-05,1.95303e-05,-8.0544e-06,2.58234,0.000165255,-9.63328e-05,8.55104e-05,2.58234
-0.578267,-3.6065e-05,1.97878e-05,-2.15928e-06,2.58228,0.00016412,-9.54811e-05,8.67116e-05,2.58228
-0.575392,-3.30903e-05,1.93212e-05,-1.94568e-05,2.5822,0.000161369,-9.46513e-05,8.593e-05,2.5822
-0.577262,-4.46408e-05,1.9429e-05,-1.90974e-05,2.58233,0.000159373,-9.38232e-05,8.40394e-05,2.58233
-0.573263,-3.16245e-05,1.88565e-05,-1.33881e-05,2.58205,0.000158304,-9.30607e-05,8.33023e-05,2.58205
-0.575936,-3.24174e-05,1.88597e-05,-1.89626e-05,2.58239,0.000156474,-9.22696e-05,8.19391e-05,2.58239
-0.584483,-2.90775e-05,1.89831e-05,-1.5461e-05,2.58221,0.000155109,-9.14493e-05,8.08792e-05,2.58221
-0.57226,-3.58668e-05,1.8571e-05,-1.66789e-05,2.58171,0.000152855,-9.06247e-05,7.9911e-05,2.58171
-0.580849,-2.6588e-05,1.8702e-05,-1.55477e-05,2.58208,0.000152044,-8.98349e-05,7.91208e-05,2.58208
-0.572411,-3.72703e-05,1.82151e-05,-1.31659e-05,2.58181,0.000150938,-8.90512e-05,7.86817e-05,2.58181
-0.577667,-3.21662e-05,1.80412e-05,-1.54591e-05,2.58213,0.000149452,-8.82778e-05,7.82276e-05,2.58213
-0.569658,-2.99064e-05,1.79859e-05,-1.47984e-05,2.5821,0.000147241,-8.7504e-05,7.75052e-05,2.5821
-0.567313,-3.30953e-05,1.78082e-05,-1.69726e-05,2.58173,0.000146886,-8.67319e-05,7.52448e-05,2.58173
-0.576318,-2.97185e-05,1.74958e-05,-1.01618e-05,2.58247,0.000145726,-8.59673e-05,7.56662e-05,2.58247
-0.583883,-3.52365e-05,1.76642e-05,-2.82174e-05,2.58241,0.000143574,-8.51814e-05,7.47364e-05,2.58241
-0.574134,-2.16179e-05,1.73047e-05,-5.87915e-06,2.58207,0.00014338,-8.44501e-05,7.21066e-05,2.58207
-0.571684,-2.43847e-05,1.69654e-05,-9.41182e-06,2.58219,0.000142053,-8.37022e-05,7.23736e-05,2.58219
-0.568707,-2.82893e-05,1.70244e-05,-1.56048e-05,2.58199,0.000140818,-8.29793e-05,7.13554e-05,2.58199
-0.574872,-2.67931e-05,1.71957e-05,-1.64443e-05,2.58212,0.000140561,-8.22903e-05,7.13127e-05,2.58212
-0.576641,-2.60283e-05,1.68087e-05,-1.57065e-05,2.58192,0.000137474,-8.1563e-05,7.05807e-05,2.58192
-0.568394,-2.69106e-05,1.67402e-05,-2.48551e-05,2.58182,0.000135229,-8.0889e-05,7.02995e-05,2.58182
-0.573675,-2.56724e-05,1.65022e-05,-1.82308e-05,2.58201,0.000134173,-8.01841e-05,6.9198e-05,2.58201
-0.577104,-2.37465e-05,1.61414e-05,-1.33046e-05,2.58229,0.00013361,-7.94569e-05,6.8322e-05,2.58229
-0.580501,-4.11351e-05,1.61613e-05,-8.75358e-06,2.58203,0.000132537,-7.87717e-05,6.74681e-05,2.58203
-0.571154,-2.26194e-05,1.60981e-05,-1.26958e-05,2.58205,0.000130964,-7.80955e-05,6.7016e-05,2.58205
-0.577535,-1.98311e-05,1.58619e-05,-5.65317e-06,2.58196,0.000129243,-7.74152e-05,6.73126e-05,2.58196
-0.575191,-1.93243e-05,1.59463e-05,-1.79864e-05,2.58218,0.00012917,-7.67385e-05,6.74476e-05,2.58218
-0.574834,-1.85912e-05,1.55795e-05,-1.37331e-05,2.58187,0.000127735,-7.60334e-05,6.80843e-05,2.58187
-0.572381,-3.45287e-05,1.55533e-05,-1.90878e-05,2.58213,0.000127324,-7.53925e-05,6.71177e-05,2.58213
-0.57947,-1.73838e-05,1.5194e-05,-2.14506e-05,2.58232,0.000125797,-7.47604e-05,6.71798e-05,2.58232
-0.578345,-3.73434e-05,1.52057e-05,-1.55837e-05,2.5823,0.000126319,-7.40941e-05,6.63888e-05,2.5823
-0.574912,-2.39138e-05,1.52864e-05,-2.47881e-05,2.58223,0.000126699,-7.34535e-05,6.66779e-05,2.58223
-0.57833,-2.7619e-05,1.49583e-05,-8.83011e-06,2.58219,0.000124559,-7.281e-05,6.49224e-05,2.58219
-0.578129,-1.69303e-05,1.48941e-05,-2.05355e-05,2.58208,0.000123568,-7.2184e-05,6.39354e-05,2.58208
-0.581115,-2.93481e-05,1.47888e-05,-7.89792e-06,2.58203,0.000123287,-7.15468e-05,6.29143e-05,2.58203
-0.578482,-2.19082e-05,1.43064e-05,-1.43966e-05,2.58192,0.000122622,-7.09306e-05,6.12586e-05,2.58192
-0.57121,-2.24706e-05,1.44185e-05,-1.23149e-05,2.58206,0.000122147,-7.03297e-05,6.06263e-05,2.58206
-0.581111,-2.3243e-05,1.42517e-05,-1.0671e-05,2.58227,0.000120876,-6.97227e-05,6.16247e-05,2.58227
-0.579166,-1.25449e-05,1.43272e-05,-2.61916e-05,2.58221,0.000119155,-6.90844e-05,6.05682e-05,2.58221
-0.58433,-2.37759e-05,1.41291e-05,-2.20148e-05,2.58222,0.000117719,-6.84706e-05,6.06271e-05,2.58222
-0.584575,-2.95129e-05,1.38349e-05,-1.90087e-05,2.58258,0.000116713,-6.78642e-05,6.00161e-05,2.58258
-0.580017,-2.11969e-05,1.38863e-05,-1.35166e-05,2.58243,0.000114169,-6.72652e-05,5.92335e-05,2.58243
-0.578485,-2.23221e-05,1.36235e-05,-1.11841e-05,2.58213,0.000112613,-6.66695e-05,5.79915e-05,2.58213
-0.568683,-2.68137e-05,1.34046e-05,-9.37835e-06,2.5819,0.000111735,-6.60858e-05,5.73124e-05,2.5819
-0.570906,-2.80853e-06,1.34802e-05,-1.84855e-05,2.58221,0.000110548,-6.54931e-05,5.58209e-05,2.58221
-0.569926,-4.6922e-05,1.31987e-05,-7.68104e-06,2.58192,0.000110022,-6.49093e-05,5.60338e-05,2.58192
-0.57079,-3.01189e-05,1.32308e-05,-1.06551e-05,2.58187,0.000109313,-6.43464e-05,5.63208e-05,2.58187
-0.575864,-2.649e-05,1.30466e-05,-3.45991e-06,2.58208,0.000108429,-6.3786e-05,5.53817e-05,2.58208
-0.576315,-1.83754e-05,1.31489e-05,-8.55124e-07,2.58186,0.000107163,-6.32348e-05,5.52593e-05,2.58186
-0.570642,-1.89093e-05,1.27209e-05,-2.89748e-05,2.58201,0.000106727,-6.26811e-05,5.38474e-05,2.58201
-0.583768,-2.65471e-05,1.27304e-05,-1.49277e-05,2.58198,0.000105852,-6.21245e-05,5.34238e-05,2.58198
-0.579946,-2.3036e-05,1.27544e-05,-2.70899e-06,2.58212,0.000105667,-6.15737e-05,5.22478e-05,2.58212
-0.571667,-1.96088e-05,1.24853e-05,-6.50687e-06,2.58211,0.000104985,-6.10301e-05,5.18652e-05,2.58211
-0.583781,-1.36971e-05,1.24562e-05,-5.85861e-06,2.58242,0.000105263,-6.04769e-05,5.2224e-05,2.58242
-0.579232,-2.43259e-05,1.23672e-05,-1.35157e-05,2.58217,0.000104381,-5.99499e-05,5.20848e-05,2.58217
-0.574391,-2.23459e-05,1.2327e-05,-1.5577e-05,2.5822,0.000102616,-5.94342e-05,5.09952e-05,2.5822
-0.57534,-1.84973e-05,1.23153e-05,-2.03289e-05,2.58241,0.000101832,-5.89047e-05,5.19117e-05,2.58241
-0.572239,-2.70565e-05,1.1783e-05,-1.82862e-05,2.58245,9.97855e-05,-5.83625e-05,5.04359e-05,2.58245
-0.577781,-1.0649e-05,1.18968e-05,-1.39526e-05,2.58212,9.73559e-05,-5.78271e-05,5.05286e-05,2.58212
-0.574907,-2.69817e-05,1.16997e-05,-7.24087e-06,2.58208,9.61923e-05,-5.73229e-05,4.94893e-05,2.58208
-0.575556,-1.16166e-05,1.14159e-05,-1.35853e-05,2.58241,9.42887e-05,-5.68314e-05,4.89672e-05,2.58241
-0.577215,-1.96775e-05,1.16095e-05,-8.07059e-06,2.58247,9.39422e-05,-5.63284e-05,4.80546e-05,2.58247
-0.57643,-2.24728e-05,1.14455e-05,-8.90278e-06,2.58194,9.36559e-05,-5.5837e-05,4.67871e-05,2.58194
-0.566613,-1.14098e-05,1.13927e-05,-1.93284e-05,2.58206,9.28369e-05,-5.53587e-05,4.54394e-05,2.58206
-0.575822,-1.35347e-05,1.11807e-05,-3.12363e-06,2.58163,9.14904e-05,-5.48693e-05,4.3961e-05,2.58163
-0.582042,-1.51458e-05,1.11067e-05,-1.55548e-05,2.58192,9.134e-05,-5.44055e-05,4.4042e-05,2.58192
-0.57057,-2.89245e-05,1.1094e-05,-8.81482e-07,2.58192,9.05485e-05,-5.3924e-05,4.29762e-05,2.58192
-0.573713,-2.18862e-05,1.09165e-05,-1.78846e-07,2.58188,8.95226e-05,-5.34306e-05,4.12611e-05,2.58188
-0.572125,-1.40061e-05,1.0822e-05,-6.44398e-06,2.58194,8.90301e-05,-5.29787e-05,3.9749e-05,2.58194
-0.588299,-9.05148e-06,1.09122e-05,-1.88218e-05,2.58217,8.84276e-05,-5.25212e-05,3.85213e-05,2.58217
-0.577836,-2.63057e-05,1.0641e-05,-1.07424e-05,2.58207,8.88618e-05,-5.20392e-05,3.68899e-05,2.58207
-0.574541,-3.39079e-05,1.067e-05,-7.07737e-06,2.58219,8.78367e-05,-5.15847e-05,3.63602e-05,2.58219
-0.579331,-2.35742e-05,1.04646e-05,-1.15377e-05,2.58177,8.59919e-05,-5.11478e-05,3.47908e-05,2.58177
-0.570537,-2.20222e-05,1.04708e-05,-1.35579e-05,2.58187,8.42699e-05,-5.07078e-05,3.49623e-05,2.58187
-0.574931,-1.70801e-05,1.03206e-05,-2.13601e-05,2.58193,8.48334e-05,-5.02743e-05,3.6301e-05,2.58193
-0.577852,-2.38002e-05,1.02284e-05,7.00245e-06,2.58168,8.3569e-05,-4.98278e-05,3.6223e-05,2.58168
-0.572904,-2.63989e-05,1.01976e-05,-8.19595e-06,2.58206,8.25264e-05,-4.9402e-05,3.6263e-05,2.58206
-0.575457,-2.38405e-05,1.01036e-05,-7.98644e-06,2.58224,8.22535e-05,-4.89746e-05,3.56953e-05,2.58224
-0.578771,-1.40363e-05,1.0089e-05,-1.29805e-05,2.58235,8.20699e-05,-4.85566e-05,3.57182e-05,2.58235
-0.575094,-1.46757e-05,9.80175e-06,-3.0442e-06,2.58201,8.19047e-05,-4.81164e-05,3.56145e-05,2.58201
-0.581632,-2.33733e-05,9.79484e-06,-1.30739e-05,2.5822,8.0859e-05,-4.76838e-05,3.5524e-05,2.5822
-0.569113,-1.70417e-05,9.60178e-06,3.63353e-07,2.58181,7.83769e-05,-4.72535e-05,3.40787e-05,2.58181
-0.5834,-3.91378e-06,9.5571e-06,-1.74729e-05,2.58212,7.69075e-05,-4.68447e-05,3.48783e-05,2.58212
-0.5769,-1.82743e-05,9.53092e-06,-4.07661e-06,2.58199,7.63897e-05,-4.6435e-05,3.51975e-05,2.58199
-0.575769,-1.57873e-05,9.59121e-06,-4.69587e-06,2.58225,7.46165e-05,-4.60319e-05,3.53876e-05,2.58225
-0.571311,-8.33945e-06,9.34588e-06,-1.15214e-05,2.58198,7.27352e-05,-4.5621e-05,3.65206e-05,2.58198
-0.570271,-3.3776e-05,9.21504e-06,-2.07558e-05,2.58198,7.29478e-05,-4.52237e-05,3.69664e-05,2.58198
-0.577327,-1.04145e-05,9.25957e-06,1.14879e-06,2.58258,7.15296e-05,-4.4836e-05,3.67296e-05,2.58258
-0.580608,-2.29162e-05,9.2647e-06,9.20753e-06,2.58224,7.04922e-05,-4.44245e-05,3.69009e-05,2.58224
-0.578845,-1.77015e-05,9.08844e-06,-6.91076e-06,2.58214,6.92823e-05,-4.40345e-05,3.71662e-05,2.58214
-0.575226,-1.26966e-05,8.97924e-06,-4.87578e-06,2.58199,6.80277e-05,-4.36403e-05,3.73482e-05,2.58199
-0.576259,-1.1799e-05,8.85367e-06,6.58093e-06,2.58201,6.72815e-05,-4.32501e-05,3.70162e-05,2.58201
-0.585781,-2.15344e-05,8.83424e-06,-6.8704e-08,2.58209,6.72404e-05,-4.28748e-05,3.65987e-05,2.58209
-0.572286,-8.05891e-06,8.70551e-06,-8.49224e-06,2.58205,6.7397e-05,-4.2499e-05,3.60193e-05,2.58205
-0.577712,-1.88445e-05,8.61419e-06,-1.29599e-06,2.58237,6.66711e-05,-4.21436e-05,3.59653e-05,2.58237
-0.571292,-9.03688e-06,8.59606e-06,-3.90406e-06,2.5821,6.70865e-05,-4.17883e-05,3.56399e-05,2.5821
-0.570803,-1.32939e-05,8.44701e-06,-1.26234e-05,2.58182,6.67696e-05,-4.14239e-05,3.4967e-05,2.58182
-0.588416,-1.46303e-05,8.66027e-06,-3.33291e-06,2.58208,6.55212e-05,-4.10798e-05,3.44295e-05,2.58208
-0.580967,-1.0363e-05,8.31451e-06,5.90089e-06,2.58214,6.52387e-05,-4.07162e-05,3.37008e-05,2.58214
-0.577046,-1.19106e-05,8.34575e-06,-5.93091e-06,2.58231,6.50247e-05,-4.03641e-05,3.30985e-05,2.58231
-0.574426,-1.18474e-05,8.24323e-06,-7.54393e-06,2.58219,6.4328e-05,-4e-05,3.2547e-05,2.58219
-0.574046,-2.11013e-05,8.01043e-06,-2.36607e-05,2.58225,6.36005e-05,-3.96556e-05,3.4003e-05,2.58225
-0.576281,-1.72236e-05,8.13402e-06,9.8842e-07,2.58206,6.30038e-05,-3.93147e-05,3.13085e-05,2.58206
-0.567787,-2.86828e-05,7.92121e-06,5.19018e-06,2.58186,6.20292e-05,-3.8975e-05,3.06936e-05,2.58186
-0.57849,-1.88863e-05,7.91117e-06,-7.88462e-06,2.58196,6.19276e-05,-3.86352e-05,3.06113e-05,2.58196
-0.566244,-9.04251e-06,7.89565e-06,-4.10505e-06,2.58189,6.17776e-05,-3.82982e-05,3.02497e-05,2.58189
-0.581083,-1.13882e-05,7.84712e-06,-9.55242e-06,2.58178,6.10102e-05,-3.79688e-05,2.91632e-05,2.58178
-0.584333,-1.02965e-05,7.74216e-06,-7.0738e-06,2.58228,6.02382e-05,-3.76381e-05,2.80783e-05,2.58228
-0.566643,-1.48056e-05,7.71054e-06,-9.36559e-06,2.58161,5.84955e-05,-3.73074e-05,2.80018e-05,2.58161
-0.569191,-3.45598e-06,7.371e-06,-2.35164e-06,2.58189,5.77911e-05,-3.69884e-05,2.76238e-05,2.58189
-0.578999,-6.57699e-06,7.54858e-06,9.71705e-07,2.58209,5.7373e-05,-3.66758e-05,2.77787e-05,2.58209
-0.573646,-1.23101e-05,7.55037e-06,1.15975e-06,2.58235,5.765e-05,-3.6348e-05,2.68145e-05,2.58235
-0.566402,-1.06413e-05,7.32582e-06,-1.17984e-05,2.58198,5.57032e-05,-3.60213e-05,2.74715e-05,2.58198
-0.57847,-1.38328e-05,7.30956e-06,-2.19695e-05,2.58193,5.44468e-05,-3.57196e-05,2.78384e-05,2.58193
-0.573617,-6.61575e-06,7.268e-06,-1.154e-05,2.5823,5.57207e-05,-3.54327e-05,2.80657e-05,2.5823
-0.57758,-6.41698e-06,7.17376e-06,-2.6732e-06,2.58226,5.55032e-05,-3.51239e-05,2.90758e-05,2.58226
-0.575643,-2.29159e-05,7.14593e-06,-5.43095e-06,2.58208,5.45545e-05,-3.48121e-05,2.87019e-05,2.58208
