tr,trp1,trp2,trp3,sigma,pi1,pi2,pi3,phi
-0.577478,-0.00822,-0.00961657,-0.00785109,2.21001,0.0326697,0.048795,0.0398897,2.21115
-0.579287,-0.0042274,-0.0109232,-0.00991404,2.20786,0.0171641,0.0443518,0.0388205,2.20872
-0.568772,-0.00469242,-0.0126902,-0.00766796,2.21378,0.0126205,0.0562122,0.0296365,2.21472
-0.581589,-0.00123986,-0.0141736,-0.00730883,2.2136,0.00450121,0.0635708,0.0281743,2.21469
-0.591564,-5.17876e-05,-0.0142024,-0.00425851,2.20739,-0.00279935,0.0621974,0.0248203,2.20841
-0.58248,0.00113785,-0.0134237,-0.00387124,2.21444,0.00016358,0.0580675,0.0137788,2.21524
-0.577204,-0.00377771,-0.0125012,-0.00274712,2.21122,0.0143883,0.06039,0.0120348,2.21213
-0.577967,-0.00436846,-0.013688,-0.00143775,2.2076,0.0125409,0.05966,0.00667722,2.20845
-0.581408,-0.0028179,-0.01324,-0.00729992,2.22095,0.0115973,0.0635312,0.0225899,2.222
-0.578155,-0.00253187,-0.0154719,-0.00275929,2.21594,0.00853083,0.0623973,0.0105359,2.21686
-0.589395,-0.00243364,-0.0146479,-0.00408035,2.21457,0.00744709,0.0620946,0.0139147,2.2155
-0.578478,-0.00271951,-0.0140488,-0.00545355,2.20859,0.011271,0.0596374,0.0210164,2.20952
-0.574623,-0.00120629,-0.00979283,-0.00541012,2.21435,0.00805705,0.0499856,0.0198144,2.21502
-0.576426,0.000686948,-0.0134135,-0.00677077,2.21819,-0.00787961,0.0577122,0.0251493,2.2191
-0.57801,0.00315142,-0.0164175,-0.00339163,2.21199,-0.0147327,0.0691111,0.0208718,2.21322
-0.575241,0.00579619,-0.0173703,-0.00394443,2.21444,-0.0245019,0.0727237,0.018045,2.21584
-0.578799,0.00634636,-0.0137274,-0.00289214,2.21215,-0.0242603,0.0654516,0.012612,2.21328
-0.587357,0.00506071,-0.0146857,-0.000212603,2.21089,-0.0281248,0.0640933,-0.00142216,2.212
-0.579434,0.0100373,-0.0127499,0.00318409,2.20475,-0.0335275,0.0544567,-0.0116336,2.20571
-0.577459,0.00900821,-0.0126904,0.00353348,2.21115,-0.045768,0.0566776,-0.0127968,2.21238
-0.576947,0.00922709,-0.0120583,0.00113302,2.21057,-0.0427538,0.0529833,-0.00642173,2.21163
-0.58696,0.00556298,-0.0119929,0.0014542,2.20907,-0.0254425,0.0520177,-0.00938254,2.20985
-0.583838,0.00666789,-0.0125208,0.0022231,2.20362,-0.0317163,0.0541141,-0.011095,2.20454
-0.577556,0.00405652,-0.0161112,0.00444009,2.20252,-0.0179217,0.0685936,-0.0177922,2.20373
-0.57709,0.0037407,-0.0180147,0.00363099,2.2017,-0.0136432,0.0788989,-0.0104539,2.20318
-0.57582,0.00169761,-0.0184396,0.00409942,2.2068,-0.00527625,0.0785479,-0.020147,2.2083
-0.58005,0.00128192,-0.016955,0.00635367,2.20145,-0.00276136,0.0754446,-0.0273378,2.20291
-0.581553,-0.00121259,-0.0134614,0.00765329,2.21369,0.000428782,0.0581333,-0.0341939,2.21472
-0.580308,0.00225622,-0.0133096,0.00647944,2.22208,-0.00633987,0.0563323,-0.0251781,2.22294
-0.580951,0.00264489,-0.011292,0.00576637,2.20598,-0.00966083,0.0505524,-0.0260489,2.20674
-0.575493,0.00137474,-0.0103162,0.00844597,2.20844,-0.00621766,0.046598,-0.0354302,2.20923
-0.581926,0.00348299,-0.00803598,0.00738584,2.21211,-0.0103448,0.0408578,-0.0338214,2.21277
-0.580167,0.00111772,-0.00919968,0.00997196,2.21766,-0.00445517,0.0364181,-0.0433057,2.21839
-0.583133,0.000393421,-0.0106987,0.0124715,2.21571,-0.00530773,0.0409789,-0.0534358,2.21674
-0.574697,-0.000627331,-0.00818986,0.0113423,2.21181,0.00758443,0.0348848,-0.0500058,2.21266
-0.580323,-0.00329862,-0.00798732,0.0155506,2.20823,0.0184164,0.0360647,-0.0625141,2.20949
-0.579963,-0.00478732,-0.0105124,0.0153613,2.2128,0.0219644,0.0423351,-0.0633669,2.21422
-0.583887,-0.00249568,-0.0106044,0.0164317,2.21823,0.0135925,0.0498223,-0.0718933,2.21999
-0.585317,-0.0042754,-0.00946925,0.0178198,2.22161,0.0198778,0.0444787,-0.0783562,2.22352
-0.580289,-0.0051022,-0.00912696,0.0169704,2.2203,0.0207279,0.0389785,-0.0760267,2.22204
-0.57429,-0.00603801,-0.00536653,0.0179214,2.21479,0.0329057,0.0229802,-0.0764972,2.21648
-0.585318,-0.0103333,-0.0056617,0.0177555,2.21385,0.0485719,0.0234339,-0.0797943,2.21595
-0.579433,-0.012604,-0.00340902,0.0153723,2.22224,0.0536955,0.00916407,-0.0651663,2.22386
-0.59872,-0.0130999,-0.000945587,0.0179442,2.22145,0.0571373,0.00455752,-0.0809351,2.22366
-0.580979,-0.0136682,-0.00137751,0.0142742,2.22742,0.0638379,0.00225776,-0.0663105,2.22932
-0.581412,-0.0165308,-0.00257954,0.0152539,2.2196,0.0689873,0.0095503,-0.0660225,2.22167
-0.590022,-0.0175507,-0.000208684,0.014071,2.22195,0.0788085,0.00858648,-0.0687452,2.22443
-0.595874,-0.0164524,-0.00315597,0.0126747,2.2162,0.0698574,0.0158989,-0.0542965,2.21802
-0.578704,-0.0166639,-0.00247691,0.0151903,2.21412,0.0672632,0.0144983,-0.0639154,2.21611
-0.579934,-0.0164953,-0.00389684,0.0138853,2.21465,0.0714713,0.013341,-0.0660134,2.21683
-0.581048,-0.0142231,-0.00145615,0.0165097,2.21717,0.0631734,0.00825866,-0.0748706,2.21935
-0.592022,-0.0140507,0.00117713,0.0203141,2.20896,0.0602385,-0.000340497,-0.0821763,2.21131
-0.574094,-0.0135597,-0.000490447,0.0179931,2.20479,0.0604433,0.00184191,-0.0826843,2.20717
-0.578336,-0.0112644,-0.00120138,0.0173308,2.20774,0.0534975,0.00481871,-0.0827521,2.20995
-0.581031,-0.011124,-0.000730768,0.0179374,2.20719,0.0483828,0.00760282,-0.0757135,2.20903
-0.576328,-0.0158809,-0.00200041,0.0142391,2.20868,0.0695159,0.00952996,-0.0588389,2.21058
-0.576975,-0.0139975,0.00143451,0.00946005,2.22152,0.0645208,-0.00787653,-0.0438624,2.2229
-0.578055,-0.0152433,0.00225602,0.00972378,2.21717,0.0648944,-0.0124579,-0.0456983,2.21863
-0.584596,-0.0144796,0.00248621,0.00926447,2.20688,0.0618872,-0.0115789,-0.0428343,2.20819
-0.58274,-0.0143114,0.00263647,0.00798483,2.21019,0.0581872,-0.0101565,-0.0351591,2.21126
-0.57865,-0.0149665,0.00267201,0.00834644,2.21034,0.0664207,-0.0167103,-0.0353238,2.21169
-0.576925,-0.0167045,0.00574613,0.0103416,2.21564,0.0754273,-0.0208477,-0.0457797,2.2175
-0.592845,-0.0169021,0.00597687,0.00994817,2.20993,0.0766809,-0.0256284,-0.0397607,2.21177
-0.57852,-0.019083,0.00444444,0.0118015,2.217,0.079952,-0.0248911,-0.0487475,2.21912
-0.57685,-0.0191372,0.00767437,0.0104861,2.20988,0.0812363,-0.0369239,-0.0502569,2.21225
-0.568246,-0.0178172,0.00852808,0.0103661,2.208,0.0789573,-0.0371595,-0.0486961,2.21026
-0.577224,-0.0197746,0.00777914,0.00864434,2.20886,0.0886906,-0.0300959,-0.0435539,2.21127
-0.580205,-0.0216571,0.00765347,0.00912605,2.2136,0.0937892,-0.0398781,-0.0441116,2.21638
-0.576883,-0.0209616,0.00684849,0.00737403,2.20791,0.0900519,-0.0331246,-0.0348535,2.21027
-0.593646,-0.0197776,0.00812535,0.00866598,2.20725,0.0852293,-0.0358696,-0.039443,2.20953
-0.584487,-0.0186867,0.00733764,0.00995691,2.21118,0.0803767,-0.0298666,-0.0412154,2.21323
-0.576979,-0.0165366,0.00653295,0.0129111,2.20132,0.0706247,-0.0279728,-0.0554697,2.20333
-0.57571,-0.0138634,0.008164,0.0120929,2.2047,0.0616204,-0.0362615,-0.0520703,2.20647
-0.57885,-0.0146334,0.00659626,0.0111664,2.20054,0.0704745,-0.0278005,-0.0451616,2.2023
-0.582198,-0.0153188,0.00552791,0.00670523,2.20288,0.0740933,-0.0248468,-0.0310611,2.20449
-0.579814,-0.011943,0.00287629,0.00407386,2.21052,0.0508719,-0.0164136,-0.0250482,2.21131
-0.579208,-0.0126863,0.00372809,0.00792984,2.21684,0.0578599,-0.0140264,-0.0317585,2.21787
-0.587951,-0.0170875,0.00147154,0.00900003,2.21159,0.0781258,-0.0106564,-0.0408356,2.21337
-0.575754,-0.0199182,0.00289375,0.0113822,2.20044,0.0845551,-0.0138554,-0.047852,2.20263
-0.583508,-0.0179387,0.00545773,0.00831886,2.2034,0.0814654,-0.0238037,-0.0380125,2.20536
-0.585648,-0.0190662,0.00411895,0.00634407,2.2023,0.0784418,-0.0218128,-0.028257,2.20398
-0.585545,-0.0182624,0.00570322,0.00623144,2.19979,0.0757367,-0.0270917,-0.0252251,2.20141
-0.578389,-0.0149293,0.00544046,0.0049067,2.20101,0.068759,-0.0205082,-0.0221616,2.20229
-0.576296,-0.0156322,0.00331868,0.00614787,2.20462,0.0640293,-0.0155245,-0.0241974,2.20573
-0.582822,-0.0155493,0.00370824,0.00390147,2.19834,0.0655315,-0.00824982,-0.0258145,2.19948
-0.581885,-0.0126267,-0.000323625,0.00535701,2.20662,0.0561089,0.00227464,-0.0220042,2.20744
-0.579434,-0.0139369,-0.00228368,0.00884119,2.20212,0.0621446,0.0111184,-0.0320151,2.20326
-0.588478,-0.0123207,-0.00473234,0.00666432,2.20393,0.056407,0.0180017,-0.0302002,2.20493
-0.583499,-0.00984089,-0.00558189,0.00522066,2.19877,0.0433657,0.0201943,-0.0203848,2.19939
-0.576851,-0.0102006,-0.00494005,0.00502347,2.20503,0.0397276,0.0246724,-0.0236154,2.20566
-0.596438,-0.0072979,-0.00246986,0.003675,2.19545,0.0289596,0.0146354,-0.020666,2.19579
-0.580174,-0.00398875,-0.00279566,0.00327064,2.1987,0.0221375,0.0100508,-0.0166204,2.1989
-0.585538,-0.00116225,-0.0021674,0.000681856,2.20838,0.00827136,0.00648925,-0.00196489,2.20841
-0.587626,-0.00106223,-0.00277484,0.000248889,2.21419,0.00347301,0.0123886,-0.000139732,2.21423
-0.584731,0.00159218,-0.00074836,-0.000321899,2.21444,-0.00981877,0.00597195,-0.00865631,2.21448
-0.589316,0.00523789,0.0011868,0.00452753,2.20996,-0.0193205,0.00044165,-0.0158906,2.2101
-0.575824,0.00623771,0.000301756,0.00412778,2.20999,-0.0237341,-0.00162344,-0.0203447,2.21021
-0.580384,0.0051269,0.00151837,0.00131468,2.21634,-0.025457,-0.0103223,-0.000641243,2.21651
-0.566707,0.00606715,0.00271606,0.00182474,2.21464,-0.022973,-0.0118744,-0.00698797,2.2148
-0.572744,0.00421533,0.00524488,0.00144913,2.21867,-0.0248238,-0.0208286,-0.01407,2.21895
-0.582215,0.00640725,0.00514174,0.00479684,2.21129,-0.0257473,-0.0288837,-0.0197732,2.21172
-0.579266,0.00419796,0.00783282,0.00585654,2.21161,-0.0251249,-0.0320009,-0.0205741,2.21208
-0.577967,0.00480991,0.00425495,0.00424342,2.21228,-0.022117,-0.0224685,-0.0161779,2.21257
-0.581172,0.00578514,0.00341153,0.00614679,2.20585,-0.0278157,-0.0150423,-0.021548,2.20618
-0.577866,0.00315444,0.00155333,0.00364544,2.21078,-0.0113051,-0.00715656,-0.00909098,2.21084
-0.578794,0.000937977,0.00300382,0.00122462,2.21386,-0.0112094,-0.0121849,-0.0062508,2.21393
-0.579352,0.000553704,0.00112043,0.00257474,2.21475,-9.68593e-05,-0.00483059,-0.0100023,2.21478
-0.580068,-0.00471738,0.00245174,0.00432348,2.20058,0.0193322,-0.0108404,-0.0165922,2.20075
-0.584015,-0.0071394,0.000765599,0.00372043,2.1966,0.027164,-0.00398046,-0.0169768,2.19684
-0.5781,-0.00527627,0.00398915,0.00496062,2.19758,0.0203281,-0.0128471,-0.0238168,2.19784
-0.576965,-0.0043686,0.00209054,0.00605559,2.20713,0.0198531,-0.0143276,-0.0237115,2.20739
-0.58026,-0.00319901,0.00327032,0.0076618,2.20881,0.0199253,-0.0167762,-0.0303461,2.20917
-0.577746,-0.00734911,0.00491891,0.0114406,2.20232,0.0299432,-0.0210115,-0.0426882,2.20304
-0.575249,-0.00489543,0.00652918,0.0102824,2.19749,0.0304784,-0.0276256,-0.041602,2.19827
-0.576837,-0.00383666,0.00437031,0.00662406,2.20665,0.0147543,-0.0247159,-0.0376623,2.20716
-0.588855,-0.00324377,0.00299063,0.00773707,2.2055,0.0158663,-0.0115429,-0.0363571,2.20589
-0.586553,-0.00381129,0.00618807,0.00515069,2.21135,0.0154956,-0.0260729,-0.0217602,2.21167
-0.582405,8.62894e-05,0.00799131,0.00247118,2.20059,-0.000432442,-0.0312459,-0.00995493,2.20083
-0.583539,0.00159759,0.00386369,0.00571587,2.19974,-0.00563375,-0.0180861,-0.0208263,2.19992
-0.587814,0.00556858,0.00383085,0.00390794,2.19563,-0.0162738,-0.0196796,-0.0163572,2.19584
-0.572473,0.00672495,0.00318329,0.00470435,2.19769,-0.0219773,-0.0154801,-0.0212976,2.19796
-0.589243,0.00217928,0.00200369,0.0047203,2.19604,-0.013307,-0.00959156,-0.022902,2.19622
-0.589874,0.00607366,0.00518624,0.00429224,2.20338,-0.0266426,-0.01599,-0.0260871,2.20376
-0.572445,0.00976415,0.00405574,0.00354896,2.21275,-0.0391004,-0.0157543,-0.0160572,2.21321
-0.579186,0.00756343,0.00226937,0.00398673,2.20648,-0.0323199,-0.00856509,-0.0173643,2.2068
-0.586201,0.00663087,0.000364911,0.00307484,2.20098,-0.0281553,-0.0054176,-0.0142536,2.20121
-0.580914,0.00563343,0.0027663,0.00293853,2.19783,-0.0198948,-0.0160396,-0.00766577,2.19799
-0.58274,0.00597318,0.00202965,0.00500795,2.20502,-0.0279054,-0.0181211,-0.0235094,2.2054
-0.584243,0.005702,0.00381184,0.00449862,2.20293,-0.0204618,-0.0180478,-0.0172007,2.20316
-0.579759,0.00653527,0.00556505,0.0033797,2.20312,-0.0208673,-0.0235384,-0.0133283,2.20339
-0.580985,0.000607635,0.00296291,0.00305492,2.20102,-0.00158227,-0.0142897,-0.012368,2.2011
-0.584636,0.00187488,0.00540337,0.00229263,2.20205,-0.00764624,-0.0228174,-0.0119067,2.20221
-0.586416,-0.00156943,0.0080661,0.00110816,2.20445,0.00636982,-0.0329998,-0.00531597,2.20471
-0.587205,-0.00110184,0.00516323,0.000108677,2.20709,0.00926532,-0.0206595,0.00182955,2.2072
-0.578859,0.00076214,0.00524006,0.0021313,2.20384,0.000559907,-0.0265189,-0.0064953,2.20401
-0.581284,-0.00218168,0.00225939,-0.000256832,2.1952,0.00529834,-0.0150602,-0.00173206,2.19526
-0.578191,-0.00064819,0.00156445,-0.000351093,2.20541,0.00765773,-0.00847415,0.003584,2.20544
-0.588134,0.000987121,0.00325209,0.000296455,2.2063,0.00106193,-0.0124618,0.00404264,2.20634
-0.580338,0.00215821,0.00154491,-0.00358453,2.2075,-0.0101864,-0.00680345,0.0135054,2.20758
-0.581017,0.00240794,0.0030027,-0.00236215,2.20502,-0.00896159,-0.011179,0.0131403,2.20511
-0.577289,0.0012623,0.00177718,-0.00625092,2.20387,-0.000210865,-0.0115765,0.0278,2.20408
-0.587002,-0.000735749,0.00259607,-0.00742931,2.20498,0.00409841,-0.0123494,0.0317102,2.20525
-0.573627,0.000919913,0.00222126,-0.00878064,2.20151,-0.00325001,-0.0114545,0.0444353,2.20199
-0.57866,0.00451512,0.0003045,-0.0101018,2.2099,-0.0142009,4.29166e-05,0.0423766,2.21036
-0.588834,0.00070102,0.00173581,-0.00919581,2.20827,-0.00645811,-0.00410695,0.0430042,2.2087
-0.581454,-0.00176729,0.000462719,-0.00966541,2.20319,-0.000957815,0.00145513,0.0370499,2.2035
-0.583583,-0.00112623,-1.26925e-05,-0.00797574,2.20843,0.00214288,-0.00230522,0.0364959,2.20873
-0.573941,-0.000965009,0.00274305,-0.00721711,2.21916,0.00375113,-0.0136535,0.0330678,2.21945
-0.583935,0.00246386,0.00393743,-0.00627762,2.21556,-0.00761643,-0.0173039,0.0252021,2.21578
-0.57989,0.00353395,0.00322815,-0.0083175,2.21935,-0.0193438,-0.0157892,0.0398463,2.21985
-0.587078,-0.000325651,0.00269746,-0.00901726,2.20276,0.000658212,-0.0099788,0.0424603,2.2032
-0.581191,-0.000232537,0.00546256,-0.0093048,2.20372,0.00323991,-0.0221044,0.039946,2.2042
-0.572205,0.00187467,0.00444897,-0.00829746,2.20384,-0.00654265,-0.0220235,0.0390146,2.20431
-0.578786,-0.000392601,0.00372607,-0.00734129,2.21007,-0.00176939,-0.0215416,0.0324097,2.21042
-0.583217,-0.00210708,0.00715229,-0.00946553,2.2073,0.0116152,-0.0325733,0.0410468,2.20795
-0.577629,-0.00438225,0.00482034,-0.00910151,2.21004,0.0178095,-0.0230188,0.0383558,2.21056
-0.577358,-0.00625253,0.00225536,-0.00816792,2.2055,0.0276902,-0.0147886,0.0378684,2.20605
-0.575172,-0.0058236,0.00174701,-0.00964864,2.21071,0.0261967,-0.0125559,0.0374326,2.21122
-0.583577,-0.00872548,0.00217353,-0.0057284,2.20518,0.0362775,-0.00520501,0.0254965,2.20563
-0.592841,-0.01069,0.00302495,-0.00518747,2.21051,0.0450629,-0.011705,0.0276989,2.21118
-0.585178,-0.00761431,0.006136,-0.00524843,2.209,0.0409913,-0.0281239,0.028183,2.20974
-0.594818,-0.00889583,0.00471736,-0.00410729,2.21581,0.0382289,-0.024217,0.01769,2.21634
-0.578317,-0.00564523,0.0043678,-0.00209179,2.21115,0.0313456,-0.0187113,0.0112361,2.21148
-0.587519,-0.00546458,0.00489229,-0.00514453,2.22266,0.0235299,-0.0204179,0.0199731,2.22297
-0.592204,-0.00508289,0.00404512,-0.00404517,2.21852,0.0238336,-0.0180902,0.021659,2.21882
-0.581091,-0.00473064,0.00204314,-0.00821155,2.21716,0.0209292,-0.0128993,0.0404177,2.21767
-0.581797,-0.00204101,0.00271173,-0.00847405,2.22388,0.0177627,-0.014006,0.03452,2.22426
-0.57953,-0.00404308,0.00277793,-0.00606909,2.22405,0.0188249,-0.0157883,0.0257172,2.22434
-0.578702,-0.00695705,-0.00186071,-0.00596911,2.21348,0.0287217,0.00869606,0.034819,2.21396
-0.585625,-0.00604498,-0.00483112,-0.00842767,2.22415,0.0219328,0.013427,0.038028,2.22462
-0.578304,-0.0059208,-0.00342452,-0.0100895,2.21786,0.0296331,0.0144885,0.0449903,2.21856
-0.578791,-0.00847303,-0.00290899,-0.0105679,2.21162,0.0334413,0.0119909,0.0475592,2.21242
-0.574623,-0.00958687,-0.00500699,-0.0137558,2.21131,0.0356678,0.0218477,0.0603998,2.21253
-0.581386,-0.00680872,-0.00567243,-0.01212,2.21731,0.0299414,0.0251922,0.0520181,2.21827
-0.582192,-0.00416729,-0.00476382,-0.00736002,2.21896,0.0160856,0.0209477,0.0328911,2.21936
-0.581059,-0.00676936,-0.00761872,-0.00550056,2.22116,0.0210177,0.0359782,0.034507,2.22182
-0.582498,-0.00338849,-0.0100683,-0.0094065,2.22096,0.0195587,0.0390501,0.0376075,2.2217
-0.580511,-0.00444871,-0.00733735,-0.0108917,2.21853,0.0111904,0.0319529,0.0510663,2.21938
-0.586497,-0.00353697,-0.0102866,-0.0102803,2.22967,0.0190417,0.0400706,0.0492127,2.23066
-0.586045,-0.00529525,-0.00434992,-0.0105819,2.22494,0.0312702,0.014184,0.04533,2.22566
-0.587596,-0.00610363,-0.00672554,-0.00940929,2.21927,0.0250908,0.0256901,0.0443851,2.22001
-0.579148,-0.00419993,-0.00770761,-0.00907992,2.22077,0.021255,0.0303826,0.040555,2.22145
-0.583778,-0.00808431,-0.0063122,-0.00880458,2.22453,0.0278761,0.0271165,0.0397074,2.22522
-0.572913,-0.00707466,-0.00551507,-0.00981222,2.21695,0.0290992,0.0286511,0.0390955,2.21767
-0.580376,-0.00719344,-0.00497664,-0.00767019,2.21747,0.0318606,0.0275737,0.0369126,2.21817
-0.581102,-0.00601649,-0.00383548,-0.00513457,2.21016,0.0262552,0.0150424,0.0255109,2.21051
-0.578909,-0.00529084,-0.00235837,-0.00690478,2.21198,0.019836,0.00964602,0.0235703,2.21221
-0.578605,-0.00254322,-0.000833487,-0.001854,2.21288,0.0129888,0.00562669,0.00772233,2.21294
-0.58215,-0.000913707,0.00144405,-0.00178615,2.21057,0.00367906,-0.00760425,0.00434697,2.21059
-0.583436,0.00424211,0.00149309,-0.00515566,2.22264,-0.0191401,-0.0108904,0.0237978,2.22288
-0.585225,0.00505785,-0.00138362,-0.00649658,2.21363,-0.0195502,0.00383034,0.0315115,2.21394
-0.581259,0.00275723,-0.0039605,-0.00635083,2.21711,-0.013665,0.0148904,0.0309102,2.21742
-0.583937,0.0050812,-0.00516917,-0.0045122,2.22468,-0.0162998,0.0184901,0.0261358,2.22497
-0.582072,0.00501847,-0.00566804,-0.00715327,2.22297,-0.0185616,0.0198034,0.0321618,2.22337
-0.573893,0.00684978,-0.00267927,-0.0101573,2.21197,-0.0261116,0.0118316,0.0454265,2.21262
-0.578757,0.00556134,-0.00355156,-0.0107509,2.21102,-0.0245452,0.0146005,0.0434656,2.21164
-0.581848,0.00607393,-0.0029047,-0.00975355,2.21167,-0.0247939,0.0162473,0.0438662,2.21231
-0.582755,0.00458478,0.00189124,-0.00815654,2.21693,-0.0199255,-0.00315818,0.0340114,2.21729
-0.583679,0.00733793,0.00360056,-0.00368004,2.21012,-0.0253468,-0.0116889,0.0165756,2.21036
-0.577781,0.00644705,0.00298576,-0.00573693,2.21735,-0.0226869,-0.014351,0.0253944,2.21766
-0.578222,0.00445417,0.00636314,-0.00384686,2.21924,-0.0218983,-0.0256589,0.0215036,2.2196
-0.584075,0.00553657,0.00678169,-0.00452278,2.22079,-0.0242225,-0.027785,0.0164701,2.22116
-0.581914,0.00551896,0.00393282,-0.00453606,2.21927,-0.01983,-0.017559,0.0206169,2.21953
-0.582586,0.00299573,0.00688367,-0.001526,2.22358,-0.0148552,-0.0271881,0.0084072,2.22381
-0.579368,0.00353859,0.00382744,-0.00150903,2.2293,-0.0192159,-0.016046,0.00565051,2.22945
-0.584636,0.00352262,0.00411739,0.00082654,2.22506,-0.0200333,-0.0151831,-0.00241996,2.2252
-0.57131,0.00688241,0.00360686,0.00219955,2.22305,-0.0258798,-0.0156967,-0.00745551,2.22327
-0.581173,0.0026468,0.0051225,-0.000617664,2.22144,-0.01213,-0.0228493,-0.000851454,2.22159
-0.573798,0.00131433,0.00395352,0.000785298,2.22061,-0.00571499,-0.0122844,0.0022566,2.22065
-0.582504,-0.00279282,0.00312129,-0.00127032,2.22884,0.0101796,-0.011756,0.00669273,2.2289
-0.579386,-0.00114359,0.00685875,-0.00167021,2.22741,0.00726662,-0.0224306,0.0102744,2.22756
-0.581163,-0.00159943,0.00334821,0.00059114,2.2199,0.0150207,-0.0202999,0.00152219,2.22004
-0.583285,-0.000892209,0.0029643,-3.43016e-05,2.22599,0.0060679,-0.0118088,-0.003569,2.22603
-0.580457,-0.0028803,0.00120002,0.00232516,2.2296,0.00861553,-0.00882627,-0.00696108,2.22965
-0.57988,0.00244282,0.00194297,0.0013314,2.22549,-0.0106935,-0.00685836,-0.00680173,2.22554
-0.575153,-0.00179338,-0.000524306,0.00360651,2.22807,0.00575558,-0.00174993,-0.0143702,2.22813
-0.57582,-0.00279239,0.00184888,0.000812409,2.21898,0.0115795,-0.00854762,-0.0061667,2.21904
-0.583922,-0.00210057,0.000555455,0.00309482,2.22157,0.0100769,-0.00936347,-0.00819196,2.22163
-0.572726,-0.00153587,-0.000385945,0.00152511,2.22041,0.00732601,-0.00108924,-0.00352223,2.22042
-0.581484,-3.44962e-05,0.000342599,-0.00044539,2.22219,-0.000480541,0.000111011,0.00327719,2.22219
-0.57491,0.00228092,-0.000771664,0.00127433,2.22457,-0.01106,0.00760411,-0.00502141,2.22462
-0.586811,0.00228691,0.000301405,0.000137936,2.22113,-0.0114666,0.00395362,0.000396768,2.22117
-0.574755,0.00559142,-0.000100645,0.000342556,2.22552,-0.0178188,0.0062087,-0.0112142,2.22562
-0.582116,0.00340514,-0.00290318,0.00253622,2.22033,-0.0134122,0.0160264,-0.0148868,2.22048
-0.570805,0.00181918,-0.00073203,0.00229245,2.2191,-0.0061399,0.00810933,-0.012528,2.21915
-0.575469,0.000684381,0.00117513,0.00531264,2.2129,-0.000739127,-0.00219493,-0.0197706,2.21299
-0.578463,-0.000543409,0.000774456,0.0045413,2.22093,0.000598065,-0.00139739,-0.023506,2.22106
-0.573423,-0.00059514,0.000250594,0.00465068,2.21617,-0.000664194,0.000270041,-0.0200152,2.21626
-0.584958,0.00079203,0.00058144,0.00612232,2.21376,-0.00460379,-0.00489476,-0.0254573,2.21391
-0.583763,0.00112186,0.00235438,0.00475697,2.21531,-0.00570154,-0.00820292,-0.0184543,2.21541
-0.582342,-0.00201502,0.000757555,0.00709043,2.2159,0.00916407,-0.00993745,-0.0305587,2.21616
-0.577615,-0.00195776,0.00236389,0.00633037,2.22522,0.0128821,-0.00843863,-0.0272566,2.22544
-0.584763,-0.00463463,-0.00267588,0.00812139,2.22292,0.0229425,0.00730811,-0.0317388,2.22328
-0.583366,-0.0068961,-9.88797e-05,0.0089921,2.20979,0.0291875,0.00190227,-0.0381631,2.21031
-0.584793,-0.00393589,0.00166799,0.0083806,2.20715,0.0222595,-0.00649695,-0.035372,2.20755
-0.584034,-0.00380791,0.00085624,0.00855006,2.21188,0.0174304,-0.00531443,-0.0374164,2.21227
-0.578257,-0.0014573,0.000779938,0.0118108,2.20907,0.00589425,-0.00173611,-0.0485517,2.20962
-0.583594,-0.00282796,0.000801454,0.0106188,2.20296,0.0103947,0.00197305,-0.0462392,2.20347
-0.579194,-0.00822412,2.2468e-05,0.0103959,2.21224,0.031279,0.000932545,-0.0353015,2.21274
-0.582457,-0.00700585,-0.000436752,0.00760014,2.20909,0.0270537,0.00644316,-0.03313,2.20952
-0.577999,-0.00487285,-0.00174138,0.0100114,2.21432,0.020576,0.00553508,-0.0483262,2.21495
-0.579944,-0.0030559,-0.000340899,0.0109459,2.21289,0.0173993,0.0031877,-0.0480086,2.21349
-0.578165,0.00174717,0.00147387,0.0138743,2.22871,-0.000500854,-0.007707,-0.0566557,2.22944
-0.57397,-0.00134173,0.00171476,0.0099889,2.21026,0.00189,-0.00969896,-0.0457527,2.21075
-0.578204,-0.000710728,0.0057871,0.00686016,2.20679,-0.000824893,-0.0199228,-0.0359426,2.20717
-0.592903,0.00090946,0.000574685,0.00614108,2.20262,-0.000196774,-0.00692926,-0.0316284,2.20286
-0.585895,0.00148966,0.0046881,0.00650466,2.20861,-0.00666728,-0.0163298,-0.0269057,2.20884
-0.577537,-0.000281258,0.0048367,0.00817685,2.21567,-0.00186907,-0.0223346,-0.0379115,2.2161
-0.583415,0.0025757,0.00622222,0.00981308,2.21635,-0.0119214,-0.0285595,-0.0425979,2.21697
-0.58663,0.00306801,0.00791225,0.0111463,2.2172,-0.0134058,-0.0347905,-0.0408703,2.21789
-0.584977,0.00129922,0.0115593,0.0122932,2.2232,-0.00546243,-0.0471573,-0.0461285,2.22418
-0.573858,0.0021937,0.0106402,0.00794544,2.22866,-0.0118631,-0.051045,-0.033512,2.22953
-0.573314,0.00142278,0.0139159,0.00753677,2.22407,-0.00739869,-0.0631381,-0.0298685,2.22518
-0.58236,0.00189022,0.015898,0.0046598,2.21239,-0.00364123,-0.0653444,-0.0257098,2.2135
-0.58839,-0.0015867,0.0125988,0.007047,2.21385,0.00775129,-0.0588245,-0.0282342,2.21483
